"","id","id_spp","id_process","E_sch","E_SE_sch","lnB0_sch","lnB0_SE_sch","lnB0Bug","E_D_sch","E_D_SE_sch","T_h_sch","T_h_SE_sch","T_pk_sch","P_pk_sch","P_pkBug","AIC_sch","r_sq_sch","AftPk","BefPk","MinVal","B0_renorm10"
"209","MTD3400","Elodea canadensis","respiration rate",0.724236008891336,0.287973080582166,3.05446401091808,11.674682249518,FALSE,1.95131881277516,1.62011733916796,303.104957028147,2.1655949142921,303.074301,-25.1285521144445,FALSE,1.99614922972379,0.917397422158621,2,3,NA,2.74501695140811e-12
"210","MTD3401","Cladophora glomerata","respiration rate",0.4610071966623,0.126690965774993,-7.58204905405029,5.11038194797204,FALSE,4.71238526310166,9.70801563578019,299.951581687862,3.07824568059867,298.151263,-25.5550679033305,FALSE,-5.57633494780271,0.978237071458501,1,3,NA,3.1933203786325e-12
"211","MTD3402","Spirogyra Link","respiration rate",0.71726005974407,0.00860832130461533,2.88657093817065,0.347555087503542,FALSE,4.2339662441616,0.1205836436227,298.163212090679,0.0926356635388912,298.105435,-25.2062542020148,FALSE,-32.8060714755767,0.999952569403553,1,3,NA,3.09789892581158e-12
"212","MTD3410","Aldrovanda vesiculosa","respiration rate",0.369284934788547,0.107500389090594,18.0715120279558,4.27790721436337,FALSE,2.72229967586864,17.5516738437391,309.644648561904,32.0262806243831,307.131636,4.05703387617464,FALSE,-18.7499809887969,0.873512903583674,2,20,NA,18.9450277681778
"213","MTD3413","Cymodocea nodosa","respiration rate",0.335190250718667,0.534492530659674,-4.99314489678081,21.2785191226273,FALSE,3.45289138301575,23259885.9088914,350,286485410.146585,309.11317,-17.5727383143951,FALSE,17.9740909847008,0.55793033699644,1,4,NA,7.3673177436931e-09
"214","MTD3414","Posidonia oceanica","respiration rate",0.381130920269572,0.312298373950016,-3.82608861097147,12.4394894015817,FALSE,3.84211725651743,28556878.5389419,350,1082444576.56103,309.042708,-18.1330833403569,FALSE,11.4223081645194,0.74523918325849,0,5,NA,3.60339525355927e-09
"215","MTD3450","Myriophyllum salsugineum","respiration rate",0.493533298617216,0.0737576712060893,10.6770982543745,2.91968766225033,FALSE,4.07378376970746,2226408.72885869,350,185652567.057305,308.15,-7.90295788700137,FALSE,-11.2675211850748,0.956186783357802,0,8,NA,7.16701589880814e-05
"216","MTD3453","Zostera muelleri","respiration rate",0.383043328065333,1395.57184557747,-5.38666492603233,1295772.43005344,FALSE,0.00225034860321326,2803.66996390277,350,479.388166717116,315.15,-13.4348213267942,FALSE,13.977670144585,0.251457525583205,0,4,NA,6.00663790057899e-08
"217","MTD3477","Mastocarpus papillatus","respiration rate",0.861500378471351,0.617285541045387,15.2314502940372,24.4395374175412,FALSE,28.8333479611277,62321829.4579031,307.361938807944,1069743.72589328,308.15,-17.605605919382,FALSE,10.8243844272991,0.899340095571449,1,3,NA,1.93134432516776e-09
"218","MTD3478","Mastocarpus papillatus","respiration rate",1.79240432324187,1.50752175760633,52.7900999613336,60.9985480100991,FALSE,1.79282655525744,0.782982397829604,335.188326137489,11804.3029225083,308.15,-17.6506621738325,FALSE,1.87186830206975,0.95060652967834,1,3,NA,1.03104787329685e-09
"219","MTD3479","Mastocarpus papillatus","respiration rate",0.757795801683854,0.385514104131723,10.7720283599719,15.2620593303159,FALSE,30.9007336975261,42619871.3745072,307.542687814636,414380.379795778,308.114664,-17.9578841072294,FALSE,6.15128313620879,0.980107326597112,0,4,NA,1.56466338292514e-09
"220","MTD3485","Desmarestia anceps","respiration rate",0.257404202501439,227.93987900681,-11.8414832882766,164725.561226686,FALSE,0.00292758609938734,457.526525977318,350,277.554792194052,302.520443,-16.1352533153254,FALSE,-1.00410080953987,0.994044883190959,0,5,NA,1.65990602704613e-08
"221","MTD3487","Palmaria decipiens","respiration rate",1.27961051215309,0.184981307869608,34.0188264132502,7.7267774330223,FALSE,1.75433536340747,0.331518972260937,298.000024816376,2.0810636554032,298.507096,-17.1039110517616,FALSE,-4.00796214752824,0.98197164745845,1,4,NA,9.42054688774021e-09
"222","MTD3491","Ascoseira mirabilis","respiration rate",0.44494489877344,0.214389193269511,1.67378414172419,8.88538603194047,FALSE,3.35552317037937,4572006.90046263,350,593011943.418307,302.589253,-15.3848976116675,FALSE,2.8743168915324,0.951633209346441,0,4,NA,6.45363834895576e-08
"223","MTD3494","Potamogeton pectinatus","respiration rate",1.68688838286027,1.11844054942626,51.6261224080358,46.4200012900101,FALSE,1.68703323643826,0.888094660606874,336.798682139852,16449.5179336875,312.848048,-15.8478413544134,FALSE,9.37305557878797,0.965221281154046,0,5,NA,2.1324284662664e-08
"224","MTD3497","Potamogeton pectinatus","respiration rate",1.30138406431448,0.530748949336817,35.3174551485733,22.0588225416656,FALSE,1.30165054874151,0.301145077674554,350,10860.034629081,313.297964,-16.3417491689143,FALSE,2.42246815819898,0.949126076968435,0,5,NA,1.28429720395586e-08
